name,stars,review_count,price,score,poi,cityname,address,,,,
星巴克,40,109,￥35/人,口味:8.0 环境:7.6 服务:7.6,"{""lat"": 114.228941, ""lng"": 22.690931}",深圳市,黄阁南路666号星河时代COCOPark1楼,,,,
星巴克,35,50,￥43/人,口味:7.8 环境:7.9 服务:7.8,"{""lat"": 114.211284, ""lng"": 22.649624}",深圳市,横岗街道松柏路信义御城豪园8栋1楼1030号商铺,,,,
星巴克,35,50,￥47/人,口味:7.5 环境:7.7 服务:7.3,"{""lat"": 114.12363, ""lng"": 22.67579}",深圳市,平湖街道华南城环球物流中心裙楼地上一层HQ-1-01号单元,,,,
星巴克,35,73,￥36/人,口味:7.4 环境:7.4 服务:7.1,"{""lat"": 114.248162, ""lng"": 22.724662}",深圳市,中心城建设路28号宝能广场1楼1-01号铺,,,,
星巴克,35,13,,口味:7.6 环境:7.5 服务:7.5,"{""lat"": 114.268004, ""lng"": 22.722355}",深圳市,深惠路860号摩尔城购物中心1层,,,,
星巴克,40,29,￥35/人,口味:7.8 环境:7.8 服务:7.6,"{""lat"": 114.267029, ""lng"": 22.724227}",深圳市,龙岗大道6001号海航城购物中心1层,,,,
星巴克,35,39,￥36/人,口味:7.5 环境:7.6 服务:7.3,"{""lat"": 114.13654, ""lng"": 22.682739}",深圳市,富安街100号熙璟城B001,,,,
星巴克,35,7,,口味:7.2 环境:7.2 服务:7.2,"{""lat"": 114.02141, ""lng"": 22.62801}",深圳市,人民路2020号九方购物中心三楼,,,,
星巴克,40,273,￥38/人,口味:8.0 环境:8.0 服务:7.6,"{""lat"": 113.814099, ""lng"": 22.624014}",深圳市,地面交通中心2F201商铺,,,,
星巴克,40,131,￥40/人,口味:8.0 环境:8.1 服务:7.7,"{""lat"": 113.887805, ""lng"": 22.552336}",深圳市,新湖路99号壹方城购物中心B1层,,,,
星巴克,35,189,￥38/人,口味:7.8 环境:8.0 服务:7.6,"{""lat"": 113.864098, ""lng"": 22.574813}",深圳市,西乡大道与新湖路交汇处天虹1层,,,,
星巴克,40,251,￥36/人,口味:7.9 环境:7.8 服务:7.5,"{""lat"": 113.90567, ""lng"": 22.55882}",深圳市,宝安5区建安一路99号海雅缤纷城购物中心B1层,,,,
星巴克,40,227,￥43/人,口味:8.1 环境:8.0 服务:7.9,"{""lat"": 113.81295, ""lng"": 22.62565}",深圳市,宝安国际机场T3航站楼禁区内国内出发3层,,,,
星巴克,35,74,￥39/人,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 113.811575, ""lng"": 22.627973}",深圳市,深圳宝安国际机场B号候机楼首层BS1-11号商铺,,,,
星巴克,35,90,￥37/人,口味:7.4 环境:7.5 服务:7.1,"{""lat"": 113.906348, ""lng"": 22.571266}",深圳市,创业二路89号中洲·πmallA区1层L106商铺,,,,
星巴克咖啡,35,30,￥37/人,口味:7.4 环境:7.7 服务:7.5,"{""lat"": 113.894293, ""lng"": 22.780986}",深圳市,建设中路与长春路交叉口,,,,
星巴克,35,99,￥54/人,口味:7.6 环境:7.5 服务:7.5,"{""lat"": 113.8209, ""lng"": 22.64815}",深圳市,宝安国际机场T3航站楼安检外出发区域5层5D-02-06室,,,,
星巴克,35,98,￥42/人,口味:8.0 环境:7.8 服务:7.6,"{""lat"": 113.88136, ""lng"": 22.581833}",深圳市,宝安80区宝民路港隆城1楼G/F,,,,
星巴克,40,54,￥40/人,口味:7.8 环境:7.7 服务:7.5,"{""lat"": 113.893819, ""lng"": 22.578646}",深圳市,前进路34-2区黄金台商业大厦一层L1100号,,,,
星巴克,35,50,￥36/人,口味:7.4 环境:7.4 服务:7.1,"{""lat"": 113.947595, ""lng"": 22.680163}",深圳市,宝石东路209号星城购物中心1层,,,,
星巴克,35,39,￥36/人,口味:7.3 环境:7.4 服务:7.0,"{""lat"": 113.800446, ""lng"": 22.730896}",深圳市,西环路2105号,,,,
星巴克,40,59,￥42/人,口味:7.7 环境:8.0 服务:7.8,"{""lat"": 113.827441, ""lng"": 22.669493}",深圳市,广深路福永段77号益田假日天地1层,,,,
星巴克,35,148,￥40/人,口味:7.5 环境:7.5 服务:7.0,"{""lat"": 113.881808, ""lng"": 22.561069}",深圳市,新湖路泰华君逸1楼,,,,
星巴克,35,25,￥38/人,口味:7.8 环境:8.2 服务:7.4,"{""lat"": 113.804444, ""lng"": 22.678931}",深圳市,宝安大道6259号同泰时代广场1层,,,,
星巴克,35,9,,口味:7.2 环境:7.4 服务:7.4,"{""lat"": 113.852111, ""lng"": 22.763355}",深圳市,楼岗大道1号天虹商场1层,,,,
星巴克,35,21,￥38/人,口味:7.6 环境:7.5 服务:7.4,"{""lat"": 113.90613, ""lng"": 22.5595}",深圳市,建安一路99号海雅缤纷城1层,,,,
星巴克,35,0,￥40/人,口味:7.1 环境:7.1 服务:7.1,"{""lat"": 114.021103, ""lng"": 22.62699}",深圳市,人民路2020号龙华九方购物中心1层,,,,
星巴克,35,15,,口味:7.9 环境:7.8 服务:7.8,"{""lat"": 114.238393, ""lng"": 22.71956}",深圳市,龙城街道吉祥路与清林路交界处金基吉祥广场商场一楼的L1C-01、L1C-29及L1S-28商铺,,,,
星巴克,35,31,￥42/人,口味:7.7 环境:7.6 服务:7.4,"{""lat"": 114.059198, ""lng"": 22.604057}",深圳市,雅宝路1号星河WORLD·COCOPark2层,,,,
星巴克,40,304,￥37/人,口味:8.1 环境:8.3 服务:7.9,"{""lat"": 114.060277, ""lng"": 22.570439}",深圳市,上梅林中康路与梅林路交叉口卓悦汇1层,,,,
星巴克,40,240,￥37/人,口味:7.9 环境:8.0 服务:7.8,"{""lat"": 113.920436, ""lng"": 22.535391}",深圳市,南新路3022号欢乐购物广场1楼,,,,
星巴克,40,1171,￥40/人,口味:8.2 环境:8.4 服务:7.9,"{""lat"": 104.082359, ""lng"": 30.652915}",成都市,中纱帽街8号成都远洋太古里西里1层133B,,,,
星巴克,40,313,￥41/人,口味:8.4 环境:8.3 服务:8.0,"{""lat"": 104.083511, ""lng"": 30.653235}",成都市,纱帽街8号远洋太古里B1层,,,,
星巴克,40,156,￥45/人,口味:8.5 环境:8.7 服务:8.2,"{""lat"": 104.11375, ""lng"": 30.639689}",成都市,汇源北路333号中粮鸿云悦街12栋1层,,,,
星巴克,35,463,￥37/人,口味:7.8 环境:7.8 服务:7.5,"{""lat"": 104.081338, ""lng"": 30.65438}",成都市,红星路三段1号IFS国金中心LG122,,,,
星巴克,40,275,￥38/人,口味:8.0 环境:7.9 服务:8.1,"{""lat"": 104.09784, ""lng"": 30.621349}",成都市,锦华路一段68号万达锦华城1楼1号门,,,,
星巴克,40,1670,￥38/人,口味:8.0 环境:8.3 服务:7.7,"{""lat"": 104.053918, ""lng"": 30.66341}",成都市,宽窄巷子文化保护区窄巷子22号,,,,
星巴克,40,79,￥38/人,口味:7.9 环境:8.0 服务:7.5,"{""lat"": 104.136241, ""lng"": 30.596241}",成都市,成龙大道西段枫树街交口卓锦曼购购物中心1F,,,,
星巴克,35,232,￥37/人,口味:7.8 环境:7.9 服务:7.5,"{""lat"": 104.0664, ""lng"": 30.65729}",成都市,天府广场时尚购物中心天府广场负一楼,,,,
星巴克,40,633,￥41/人,口味:7.7 环境:7.5 服务:7.6,"{""lat"": 104.079526, ""lng"": 30.657986}",成都市,总府路王府井百货商城1楼,,,,
星巴克,35,213,￥42/人,口味:7.6 环境:7.8 服务:7.6,"{""lat"": 104.084566, ""lng"": 30.643399}",成都市,滨江东路兰桂坊第17栋1楼,,,,
星巴克,40,345,￥35/人,口味:7.8 环境:7.6 服务:7.6,"{""lat"": 104.07673, ""lng"": 30.654351}",成都市,春熙路南段8号群光广场B1楼,,,,
星巴克,40,337,￥39/人,口味:8.2 环境:8.6 服务:8.1,"{""lat"": 104.07411, ""lng"": 30.660503}",成都市,提督街99号华置广场二层,,,,
星巴克,40,56,￥35/人,口味:7.7 环境:8.0 服务:7.8,"{""lat"": 104.123087, ""lng"": 30.622207}",成都市,上沙河铺街789号华宇广场9号楼第LG层,,,,
星巴克,35,119,￥37/人,口味:7.6 环境:7.7 服务:7.4,"{""lat"": 104.070264, ""lng"": 30.663997}",成都市,顺城大街269号富力天汇购物广场1楼,,,,
星巴克,35,156,￥53/人,口味:7.5 环境:7.6 服务:7.6,"{""lat"": 103.999735, ""lng"": 30.674306}",成都市,苏坡东路12号西单商场1楼,,,,
星巴克,35,39,￥35/人,口味:7.8 环境:7.7 服务:7.4,"{""lat"": 104.070646, ""lng"": 30.658037}",成都市,东御街19号人民商场1楼,,,,
星巴克,40,209,￥37/人,口味:8.1 环境:8.0 服务:8.0,"{""lat"": 104.078015, ""lng"": 30.658594}",成都市,总府路29号春熙坊唐宋美食街内,,,,
星巴克,35,218,￥40/人,口味:7.8 环境:7.5 服务:7.4,"{""lat"": 104.079427, ""lng"": 30.65311}",成都市,红星路三段99号银石广场2楼2017号铺,,,,
星巴克,35,178,￥38/人,口味:7.7 环境:7.6 服务:7.5,"{""lat"": 104.063322, ""lng"": 30.670516}",成都市,青龙街51号新建业倍特大厦1楼,,,,
星巴克,40,140,￥39/人,口味:7.9 环境:7.8 服务:7.8,"{""lat"": 104.007011, ""lng"": 30.66165}",成都市,青羊大道99号优品道广场,,,,
星巴克,40,56,￥37/人,口味:7.9 环境:7.8 服务:8.0,"{""lat"": 104.066931, ""lng"": 30.651766049204745}",成都市,人民南路二段1号仁恒置地广场A区1层,,,,
星巴克,40,349,￥39/人,口味:7.7 环境:7.8 服务:7.4,"{""lat"": 104.06934, ""lng"": 30.65238}",成都市,大业路6号盐市口财富中心1楼,,,,
星巴克,40,250,￥38/人,口味:8.0 环境:8.2 服务:7.5,"{""lat"": 104.090974, ""lng"": 30.642627}",成都市,一环路东五段87号阳光新业中心一楼,,,,
星巴克,35,21,￥39/人,口味:7.3 环境:7.2 服务:7.3,"{""lat"": 104.091223, ""lng"": 30.64718}",成都市,东大街紫东楼段35号明宇金融广场地上一层,,,,
星巴克,40,200,￥43/人,口味:7.7 环境:8.2 服务:7.7,"{""lat"": 104.021285, ""lng"": 30.663814}",成都市,二环路西二段街19号仁和春天百货1楼,,,,
星巴克,35,173,￥38/人,口味:7.8 环境:7.8 服务:7.4,"{""lat"": 103.962503, ""lng"": 30.670274}",成都市,光华北三路55号鹏瑞利青羊广场L1,,,,
星巴克 ,40,70,￥35/人,口味:8.2 环境:8.1 服务:7.9,"{""lat"": 104.003777, ""lng"": 30.670605}",成都市,贝森路1号,,,,
星巴克咖啡,40,128,￥32/人,口味:8.2 环境:8.6 服务:8.3,"{""lat"": 104.138666, ""lng"": 30.63129}",成都市,中环路锦绣大道段鹏瑞利东站广场,,,,
星巴克,40,60,￥39/人,口味:8.0 环境:7.8 服务:8.0,"{""lat"": 104.08073, ""lng"": 30.6563}",成都市,总府路2号时代百盛2层,,,,
星巴克咖啡,35,91,￥36/人,口味:7.8 环境:7.7 服务:7.5,"{""lat"": 103.973317, ""lng"": 30.675869}",成都市,日月大道一段978号万达广场1层,,,,
星巴克,40,425,￥37/人,口味:8.3 环境:8.2 服务:8.2,"{""lat"": 104.115152, ""lng"": 30.650357}",成都市,双庆路8号华润万象城商场B1层,,,,
星巴克,45,78,￥36/人,口味:8.6 环境:8.5 服务:8.3,"{""lat"": 104.057241, ""lng"": 30.583075}",成都市,交子大道300号悠方购物中心1层,,,,
星巴克,35,94,￥36/人,口味:7.7 环境:7.5 服务:7.5,"{""lat"": 104.093305, ""lng"": 30.613508}",成都市,华润路翡翠天地,,,,
星巴克,40,51,￥37/人,口味:7.7 环境:7.8 服务:7.6,"{""lat"": 103.961125, ""lng"": 30.683115}",成都市,成飞大道333号1栋1F,,,,
星巴克,35,182,￥43/人,口味:7.7 环境:7.6 服务:7.7,"{""lat"": 104.094427, ""lng"": 30.677804}",成都市,府青路二段2号财富又一城1楼,,,,
星巴克,40,352,￥40/人,口味:8.0 环境:7.9 服务:7.8,"{""lat"": 104.067255, ""lng"": 30.631588}",成都市,人民南路四段3号凯德·成都来福士广场1层,,,,
星巴克,35,146,￥41/人,口味:7.7 环境:7.5 服务:7.6,"{""lat"": 104.08138, ""lng"": 30.652}",成都市,东大街99号晶融汇广场一层119号,,,,
星巴克,40,210,￥40/人,口味:7.9 环境:8.1 服务:7.6,"{""lat"": 104.011334, ""lng"": 30.62576}",成都市,大悦路518号大悦城购物中心B区1F-041号,,,,
星巴克,40,151,￥37/人,口味:7.9 环境:8.1 服务:8.0,"{""lat"": 104.071325, ""lng"": 30.615573}",成都市,航空路6号丰德万瑞A座1楼,,,,
星巴克,35,238,￥36/人,口味:7.6 环境:7.6 服务:7.4,"{""lat"": 104.0939, ""lng"": 30.66111}",成都市,双林路339号华润339欢乐颂1楼,,,,
星巴克,35,257,￥44/人,口味:7.7 环境:7.8 服务:7.6,"{""lat"": 104.112424, ""lng"": 30.667292}",成都市,建设南路SM广场,,,,
星巴克,40,40,￥40/人,口味:7.7 环境:8.1 服务:7.9,"{""lat"": 104.14305, ""lng"": 30.680065}",成都市,东华二路38号中国铁建广场186商场1层,,,,
星巴克,35,223,￥41/人,口味:7.5 环境:7.6 服务:7.5,"{""lat"": 104.0791, ""lng"": 30.65628}",成都市,正科甲巷48号1楼,,,,
星巴克,40,26,￥38/人,口味:8.2 环境:8.3 服务:8.2,"{""lat"": 103.973317, ""lng"": 30.675869}",成都市,日月大道一段978号万达广场4层,,,,
星巴克,40,40,￥33/人,口味:7.7 环境:7.8 服务:7.7,"{""lat"": 104.152874, ""lng"": 30.626823}",成都市,万科路9号凯德广场魅力城1层,,,,
星巴克,40,203,￥41/人,口味:7.9 环境:7.8 服务:7.7,"{""lat"": 104.109537, ""lng"": 30.671432}",成都市,伊藤洋华堂二层二环路东二段426号,,,,
星巴克,40,111,￥37/人,口味:7.8 环境:7.8 服务:7.5,"{""lat"": 104.10526, ""lng"": 30.67008}",成都市,建设路10号万科·钻石广场1层底商,,,,
星巴克,40,205,￥40/人,口味:7.8 环境:7.8 服务:7.7,"{""lat"": 104.06099, ""lng"": 30.57598}",成都市,锦城大道666号奥克斯广场西区1层,,,,
星巴克,40,194,￥36/人,口味:8.1 环境:8.2 服务:8.0,"{""lat"": 104.059236, ""lng"": 30.541859}",成都市,益州大道1999号銀泰城1F-3号門,,,,
星巴克,40,246,￥39/人,口味:7.7 环境:7.9 服务:7.8,"{""lat"": 104.109351, ""lng"": 30.675056}",成都市,建设北路三段6号龙湖天街三千集购物中心内,,,,
星巴克,40,176,￥50/人,口味:7.8 环境:8.0 服务:7.7,"{""lat"": 104.048417, ""lng"": 30.613306}",成都市,神仙树南路37号,,,,
星巴克,40,190,￥41/人,口味:8.1 环境:7.9 服务:7.8,"{""lat"": 104.06997, ""lng"": 30.60255}",成都市,天仁路388号凯德·天府1层,,,,
星巴克,40,68,￥38/人,口味:7.7 环境:8.4 服务:8.0,"{""lat"": 104.049996, ""lng"": 30.585928}",成都市,万象路669号,,,,
星巴克,35,67,￥36/人,口味:7.6 环境:7.5 服务:7.6,"{""lat"": 104.06662, ""lng"": 30.65293}",成都市,新光华路7号航天科技大厦内一楼,,,,
星巴克,40,288,￥43/人,口味:8.1 环境:8.6 服务:7.7,"{""lat"": 104.049549, ""lng"": 30.558256}",成都市,天府一街699号铁像寺水街一期2区7栋,,,,
星巴克,40,102,￥41/人,口味:8.2 环境:8.1 服务:7.8,"{""lat"": 104.025599, ""lng"": 30.644024}",成都市,双楠路326号双楠商业中心一层,,,,
星巴克,40,305,￥36/人,口味:7.8 环境:7.9 服务:7.6,"{""lat"": 104.06348, ""lng"": 30.56892}",成都市,天府大道北段1700号新世纪环球购物中心1楼B20室,,,,
星巴克,35,246,￥38/人,口味:7.7 环境:7.6 服务:7.5,"{""lat"": 104.076555, ""lng"": 30.618604}",成都市,科华路2号王府井购物中心1层,,,,
星巴克,40,134,￥36/人,口味:8.2 环境:8.1 服务:8.1,"{""lat"": 103.996383, ""lng"": 30.649015}",成都市,晋吉西一街66号龙湖金楠天街商场1楼,,,,
星巴克,40,119,￥35/人,口味:7.9 环境:7.9 服务:7.9,"{""lat"": 104.033568, ""lng"": 30.6316}",成都市,红牌楼莱蒙都会购物中心1楼,,,,
星巴克,35,34,￥34/人,口味:7.8 环境:7.6 服务:7.5,"{""lat"": 104.074818, ""lng"": 30.559224}",成都市,天府大道中段1号,,,,
星巴克,40,28,￥34/人,口味:7.9 环境:8.0 服务:7.9,"{""lat"": 104.063905, ""lng"": 30.550538}",成都市,天府二街乐山市商业银行南50米,,,,
星巴克,40,27,￥47/人,口味:8.2 环境:8.2 服务:8.3,"{""lat"": 104.053714, ""lng"": 30.556917}",成都市,盛安街141号步行街6栋1F,,,,
星巴克,35,65,￥37/人,口味:7.7 环境:7.7 服务:7.8,"{""lat"": 104.021205, ""lng"": 30.64608}",成都市,逸都路6号伊藤洋华堂1层,,,,
星巴克,35,80,￥33/人,口味:7.7 环境:7.7 服务:7.5,"{""lat"": 104.0726, ""lng"": 30.592395}",成都市,天久南巷396号,,,,
星巴克,35,212,￥51/人,口味:7.6 环境:7.9 服务:7.4,"{""lat"": 104.065497, ""lng"": 30.589251}",成都市,府城大道中段88号中航城市广场一层L123、L125单元,,,,
星巴克,35,65,￥40/人,口味:7.5 环境:7.7 服务:7.4,"{""lat"": 104.056267, ""lng"": 30.587172}",成都市,府城大道西段407号仁和新城一楼,,,,
星巴克,40,51,￥36/人,口味:7.7 环境:7.7 服务:7.7,"{""lat"": 104.066608, ""lng"": 30.580888}",成都市,天府大道北段966号天府国际金融中心8号楼内,,,,
星巴克,35,89,￥41/人,口味:7.4 环境:7.6 服务:7.2,"{""lat"": 104.05611, ""lng"": 30.616389}",成都市,紫竹北街大世界商业广场内,,,,
星巴克,40,136,￥42/人,口味:7.7 环境:8.1 服务:7.9,"{""lat"": 104.073887, ""lng"": 30.541353}",成都市,高新区世纪城南路215号,,,,
星巴克,40,103,￥41/人,口味:7.9 环境:8.0 服务:7.7,"{""lat"": 104.04377, ""lng"": 30.55165}",成都市,荣华北路299号都城雅颂居8栋1层,,,,
星巴克,35,96,￥39/人,口味:7.6 环境:7.8 服务:7.4,"{""lat"": 104.06516, ""lng"": 30.5704}",成都市,天府大道北段1700号环球购物中心东南角,,,,
星巴克,40,51,￥39/人,口味:8.0 环境:7.9 服务:8.0,"{""lat"": 104.067871, ""lng"": 30.631626}",成都市,人民南路四段3号来福士广场B2层,,,,
星巴克,35,95,￥45/人,口味:7.5 环境:7.6 服务:7.4,"{""lat"": 104.05522, ""lng"": 30.58658}",成都市,府城大道西段399号天府新谷6号楼1楼,,,,
星巴克,35,78,￥37/人,口味:7.6 环境:7.8 服务:7.6,"{""lat"": 104.032124, ""lng"": 30.623221}",成都市,丽都路513号中粮香颂丽都悦街1楼,,,,
星巴克,35,133,￥34/人,口味:7.3 环境:7.4 服务:7.4,"{""lat"": 104.0675, ""lng"": 30.62439}",成都市,人民南路四段19号威斯顿联邦大厦1楼,,,,
星巴克,35,67,￥39/人,口味:7.7 环境:7.7 服务:7.7,"{""lat"": 104.055844, ""lng"": 30.550696}",成都市,天府新城益州大道722号复城国际大厦一楼,,,,
星巴克,40,80,￥40/人,口味:7.9 环境:7.7 服务:7.4,"{""lat"": 104.066208, ""lng"": 30.601552}",成都市,天府大道北段8号苏宁城市奥特莱斯1层底商,,,,
星巴克,35,22,￥42/人,口味:7.4 环境:7.6 服务:7.5,"{""lat"": 104.05478, ""lng"": 30.59399}",成都市,成汉中路123号,,,,
星巴克,40,20,￥37/人,口味:7.8 环境:7.7 服务:7.7,"{""lat"": 103.988609, ""lng"": 30.62655}",成都市,武侯大道顺江段77号吾悦广场1层,,,,
星巴克,40,23,￥38/人,口味:8.0 环境:8.1 服务:8.0,"{""lat"": 104.06096, ""lng"": 30.54732}",成都市,云华路198号,,,,
星巴克,35,277,￥38/人,口味:7.9 环境:7.6 服务:7.5,"{""lat"": 104.063086, ""lng"": 30.602291}",成都市,高新区盛和一路18号1楼1-31号,,,,
星巴克,35,15,,口味:7.2 环境:7.4 服务:7.1,"{""lat"": 103.9987, ""lng"": 30.620726}",成都市,聚龙路988号万达广场A区1层,,,,
星巴克,35,25,,口味:7.7 环境:7.7 服务:7.2,"{""lat"": 104.018871, ""lng"": 30.652284833120692}",成都市,龙腾东路36号1栋中海大厦1楼,,,,
星巴克,35,11,,口味:7.4 环境:7.3 服务:7.2,"{""lat"": 104.114982, ""lng"": 30.655432}",成都市,二环路东三段,,,,
星巴克,35,45,￥38/人,口味:7.3 环境:7.5 服务:7.2,"{""lat"": 104.064922, ""lng"": 30.593569}",成都市,天晖中街56号,,,,
星巴克,35,13,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 104.011279, ""lng"": 30.626007}",成都市,大悦路518号大悦城A区3F-003,,,,
星巴克,35,69,￥43/人,口味:7.5 环境:7.3 服务:7.3,"{""lat"": 104.060919, ""lng"": 30.6023}",成都市,站华路9号欧尚超市1楼,,,,
星巴克,40,25,￥45/人,口味:8.1 环境:8.5 服务:8.2,"{""lat"": 104.064647, ""lng"": 30.65615219367441}",成都市,西御街3号领地中心东塔零售商区1-2层,,,,
星巴克,40,138,￥37/人,口味:7.5 环境:7.5 服务:7.6,"{""lat"": 103.978677, ""lng"": 30.723791}",成都市,高新西区汇川街388号1楼,,,,
星巴克,35,273,￥44/人,口味:7.8 环境:7.6 服务:7.5,"{""lat"": 104.073754, ""lng"": 30.687322}",成都市,一环路北三段1号金牛万达广场1楼1015号铺,,,,
星巴克,40,134,￥42/人,口味:8.0 环境:7.9 服务:7.9,"{""lat"": 104.045859, ""lng"": 30.693496}",成都市,二环路北一段10号,,,,
星巴克,40,180,￥36/人,口味:8.0 环境:8.0 服务:7.8,"{""lat"": 104.056688, ""lng"": 30.67361}",成都市,西大街19号新城市广场,,,,
星巴克,35,159,￥35/人,口味:7.8 环境:7.6 服务:7.6,"{""lat"": 104.044065, ""lng"": 30.702909}",成都市,交大路183号凯德广场1楼,,,,
星巴克,40,27,￥40/人,口味:7.8 环境:7.8 服务:7.7,"{""lat"": 104.269096, ""lng"": 30.566836}",成都市,创业北街8号龙泉驿万达广场一层1001号,,,,
星巴克,35,65,￥38/人,口味:7.9 环境:7.8 服务:7.5,"{""lat"": 104.240727, ""lng"": 30.577967}",成都市,桃都大道888号新城吾悦广场1层,,,,
星巴克,40,119,￥34/人,口味:7.8 环境:8.0 服务:7.7,"{""lat"": 104.066777, ""lng"": 30.711847}",成都市,五块石路1号龙湖北城天街1-001号,,,,
星巴克,35,100,￥41/人,口味:7.5 环境:7.4 服务:7.2,"{""lat"": 104.037222, ""lng"": 30.719964}",成都市,西华大道6号华侨城公园广场内1楼商业街,,,,
星巴克,40,163,￥39/人,口味:8.2 环境:8.3 服务:7.8,"{""lat"": 104.013499, ""lng"": 30.645319}",成都市,永丰乡鹭岛国际社区鹭岛步行街1楼4单元,,,,
星巴克,40,819,￥38/人,口味:7.9 环境:7.9 服务:7.4,"{""lat"": 104.049815, ""lng"": 30.645017}",成都市,武侯祠大街231号,,,,
星巴克,35,166,￥37/人,口味:7.7 环境:7.7 服务:7.2,"{""lat"": 104.06512, ""lng"": 30.54663}",成都市,天府三街萃华路口莱普敦酒店底商,,,,
星巴克,40,168,￥41/人,口味:7.9 环境:8.0 服务:7.7,"{""lat"": 104.069898, ""lng"": 30.585674}",成都市,高新区天府大道北段1199号成都银泰中心in99一楼129号,,,,
星巴克,35,116,￥38/人,口味:7.5 环境:7.4 服务:7.4,"{""lat"": 104.06152, ""lng"": 30.647699}",成都市,滨江西路8号附10号,,,,
星巴克,45,300,￥40/人,口味:8.4 环境:8.8 服务:8.4,"{""lat"": 118.0781, ""lng"": 24.453625}",厦门市,中山路76-132号巴黎春天百货2层,,,,
星巴克,40,167,￥42/人,口味:8.2 环境:8.6 服务:8.0,"{""lat"": 118.08517, ""lng"": 24.474798}",厦门市,建业路8号马哥孛罗东方大酒店DELI单元,,,,
星巴克,45,224,￥37/人,口味:8.9 环境:9.0 服务:8.7,"{""lat"": 118.07933, ""lng"": 24.45962}",厦门市,厦禾路278号1楼和268号2楼201室,,,,
星巴克,40,409,￥38/人,口味:8.2 环境:8.0 服务:7.9,"{""lat"": 118.1251, ""lng"": 24.49936}",厦门市,嘉禾路399号SM新生活广场黄宝石A110铺,,,,
星巴克,40,60,￥46/人,口味:8.1 环境:8.4 服务:7.8,"{""lat"": 118.172259, ""lng"": 24.485998}",厦门市,金山路一号宝龙一城M-F1-009-1单元,,,,
星巴克,40,117,￥53/人,口味:8.0 环境:8.2 服务:7.8,"{""lat"": 118.11009, ""lng"": 24.488059}",厦门市,体育路88号第一层B单元,,,,
星巴克,40,54,￥38/人,口味:7.8 环境:7.8 服务:7.5,"{""lat"": 118.112708, ""lng"": 24.471832}",厦门市,禾祥东路万象城四层L429,,,,
星巴克,40,128,￥38/人,口味:7.9 环境:8.3 服务:8.1,"{""lat"": 118.185485, ""lng"": 24.482851}",厦门市,软件园二期观日路54号1楼107单元,,,,
星巴克,35,108,￥37/人,口味:7.5 环境:7.2 服务:7.1,"{""lat"": 118.075306, ""lng"": 24.481863}",厦门市,东渡路2号国际邮轮中心登船口123对面,,,,
星巴克,40,177,￥43/人,口味:8.1 环境:8.3 服务:8.1,"{""lat"": 118.160034, ""lng"": 24.475209}",厦门市,莲前东路288号瑞景商业广场1层,,,,
星巴克,40,124,￥41/人,口味:8.0 环境:8.2 服务:8.0,"{""lat"": 118.113898, ""lng"": 24.467631}",厦门市,厦禾路888号禹州世贸商城1层,,,,
星巴克,40,34,￥36/人,口味:7.8 环境:8.0 服务:7.5,"{""lat"": 118.112829, ""lng"": 24.468666}",厦门市,厦禾路899号罗宾森购物广场1层,,,,
星巴克,40,123,￥34/人,口味:8.1 环境:8.2 服务:8.2,"{""lat"": 118.156073, ""lng"": 24.485656}",厦门市,吕岭路东百蔡塘广场1楼,,,,
星巴克,35,34,￥41/人,口味:7.6 环境:7.7 服务:7.5,"{""lat"": 118.088727, ""lng"": 24.435984}",厦门市,演武西路182号厦门世茂海峡大厦1层的101单元,,,,
星巴克,40,106,￥33/人,口味:8.0 环境:8.3 服务:7.8,"{""lat"": 118.090722, ""lng"": 24.468348}",厦门市,湖滨南路76号百脑汇1楼商铺,,,,
星巴克,40,63,￥39/人,口味:8.3 环境:8.5 服务:8.0,"{""lat"": 118.061535, ""lng"": 24.562215}",厦门市,宁海一里64号万科里1层,,,,
星巴克,40,154,￥36/人,口味:7.8 环境:8.3 服务:7.9,"{""lat"": 118.191321, ""lng"": 24.473897}",厦门市,环岛东路1703号建发国际大厦JFC品尚中心1层,,,,
星巴克,40,423,￥39/人,口味:8.6 环境:8.4 服务:8.2,"{""lat"": 120.396006, ""lng"": 36.114518}",青岛市,黑龙江南路16-18号凯德mall一层,,,,
星巴克,45,275,￥44/人,口味:8.5 环境:8.4 服务:8.2,"{""lat"": 120.464011, ""lng"": 36.095732}",青岛市,香港东路195号乙LionMall金狮广场1层,,,,
星巴克,40,247,￥39/人,口味:8.5 环境:8.6 服务:8.4,"{""lat"": 120.447891, ""lng"": 36.10904}",青岛市,同安路880号证大大拇指广场1层02,,,,
星巴克,40,382,￥41/人,口味:8.4 环境:8.5 服务:8.0,"{""lat"": 120.426, ""lng"": 36.16034}",青岛市,夏庄路1号伟东乐客城1楼L1-A-10号,,,,
星巴克,45,572,￥44/人,口味:8.4 环境:8.3 服务:8.2,"{""lat"": 120.378824, ""lng"": 36.0877}",青岛市,延吉路116号CBD万达广场1F,,,,
星巴克,40,209,￥42/人,口味:8.2 环境:8.4 服务:8.2,"{""lat"": 120.46883, ""lng"": 36.10324}",青岛市,秦岭路18号丽达广场,,,,
