name,stars,review_count,price,score,poi,cityname,address
luckin coffee瑞幸咖啡,40,24,￥23/人,口味:7.6 环境:8.2 服务:7.8,"{""lat"": 113.941852, ""lng"": 22.519462}",深圳市,海德三道166号航天科技广场裙楼底商
luckin coffee瑞幸咖啡,35,3,,口味:7.6 环境:7.3 服务:7.4,"{""lat"": 113.80522, ""lng"": 22.67185}",深圳市,福海街6099号星港同创汇天枢座一层
luckin coffee瑞幸咖啡,40,73,￥22/人,口味:7.9 环境:8.0 服务:8.0,"{""lat"": 114.059803, ""lng"": 22.533702}",深圳市,福华三路118号皇庭广场L2-10
luckin coffee瑞幸咖啡,35,7,,口味:7.3 环境:7.3 服务:7.4,"{""lat"": 113.991542, ""lng"": 22.590403}",深圳市,塘兴路133号集悦城B区25栋一层
luckin coffee瑞幸咖啡,40,68,￥24/人,口味:8.1 环境:7.9 服务:7.9,"{""lat"": 121.499074, ""lng"": 31.237144}",上海市,陆家嘴西路168号正大广场一层
luckin coffee瑞幸咖啡,35,20,￥25/人,口味:7.3 环境:7.6 服务:7.6,"{""lat"": 104.158954, ""lng"": 30.604689}",成都市,驿都西路316号绿地中心468锦峰一层大堂
瑞幸咖啡,35,8,,口味:7.4 环境:7.6 服务:7.7,"{""lat"": 104.007417, ""lng"": 30.71312}",成都市,金科东路50号国宾总部基地4栋3层
luckin coffee瑞幸咖啡,35,17,,口味:7.4 环境:7.4 服务:7.6,"{""lat"": 104.029069, ""lng"": 30.611606}",成都市,科园南路1号海特国际广场2号楼一层大堂
luckin coffee瑞幸咖啡,35,12,,口味:7.2 环境:7.1 服务:7.2,"{""lat"": 116.280221, ""lng"": 39.91075284847678}",北京市,复兴路凯迪拉克中心一层
luckin coffee瑞幸咖啡,40,22,￥26/人,口味:8.2 环境:7.9 服务:8.4,"{""lat"": 116.302441, ""lng"": 39.826282}",北京市,南四环西路128号诺德中心二期7号楼负一层
luckin coffee瑞幸咖啡,40,46,￥25/人,口味:8.2 环境:8.1 服务:8.2,"{""lat"": 116.462398, ""lng"": 39.885262}",北京市,东三环南路58号富顿中心3号楼底商
luckin coffee瑞幸咖啡,35,29,￥20/人,口味:7.4 环境:7.6 服务:7.7,"{""lat"": 116.33656, ""lng"": 39.8954}",北京市,广安门外大街305号
luckin coffee瑞幸咖啡,40,35,￥27/人,口味:8.0 环境:8.3 服务:8.5,"{""lat"": 116.311441, ""lng"": 39.925323}",北京市,西三环北路100号
luckin coffee瑞幸咖啡,40,20,￥26/人,口味:8.0 环境:8.3 服务:8.3,"{""lat"": 116.33214, ""lng"": 39.934016}",北京市,三里河路新疆大厦嘉宾楼一层
luckin coffee瑞幸咖啡,40,28,￥20/人,口味:7.8 环境:7.9 服务:7.9,"{""lat"": 116.541694, ""lng"": 40.088248}",北京市,顺义区空港街道安宁街7号艾迪城底商7-5号
luckin coffee瑞幸咖啡,35,20,￥28/人,口味:7.8 环境:7.9 服务:7.8,"{""lat"": 116.339191, ""lng"": 39.998363}",北京市,王庄路1号清华同方科技广场D座1层三联韬奋书店内
luckin coffee瑞幸咖啡,35,8,￥20/人,口味:7.4 环境:7.5 服务:7.2,"{""lat"": 116.212921, ""lng"": 39.753742}",北京市,长阳路半岛V公馆底商
luckin coffee瑞幸咖啡,40,19,￥22/人,口味:7.9 环境:7.6 服务:8.0,"{""lat"": 116.450524, ""lng"": 39.872118}",北京市,潘家园南里12号楼潘家园大厦一层大堂
luckin coffee瑞幸咖啡,40,21,,口味:8.0 环境:8.0 服务:8.2,"{""lat"": 116.437008, ""lng"": 39.893148}",北京市,东方财富一层
luckin coffee瑞幸咖啡,40,56,￥24/人,口味:8.0 环境:8.0 服务:8.0,"{""lat"": 116.368758, ""lng"": 39.98029826466259}",北京市,花园东路11号泰兴大厦一层103室
luckin coffee瑞幸咖啡,40,69,￥21/人,口味:8.0 环境:8.3 服务:8.4,"{""lat"": 121.389117, ""lng"": 31.086356}",上海市,春东路508号IF如果创意园E栋一层106号
luckin coffee瑞幸咖啡,40,18,,口味:8.0 环境:7.9 服务:8.1,"{""lat"": 116.332306, ""lng"": 39.762998}",北京市,金星南路高米店南地铁站B1层
luckin coffee瑞幸咖啡,35,10,,口味:7.7 环境:7.6 服务:7.6,"{""lat"": 116.459621, ""lng"": 39.805604}",北京市,旧宫东西大街住总万科广场1层西门
luckin coffee瑞幸咖啡,40,50,￥28/人,口味:8.0 环境:8.1 服务:8.4,"{""lat"": 116.337153, ""lng"": 39.936211}",北京市,文兴街1号北矿金融大厦一层大堂
瑞幸咖啡luckincoffee,40,45,￥23/人,口味:7.9 环境:8.3 服务:8.2,"{""lat"": 116.383031, ""lng"": 39.888981}",北京市,骡马市大街8号楼泰和国际大厦一层103-2室
luckin coffee瑞幸咖啡,40,21,,口味:7.7 环境:7.9 服务:8.1,"{""lat"": 116.48741, ""lng"": 39.893995}",北京市,广渠路广渠金茂府东区
luckin coffee瑞幸咖啡,35,28,￥25/人,口味:7.7 环境:7.6 服务:7.5,"{""lat"": 116.533633, ""lng"": 39.917198}",北京市,财满街67号9号楼一层154号
luckin coffee瑞幸咖啡,35,9,,口味:7.1 环境:7.1 服务:6.8,"{""lat"": 116.43837, ""lng"": 40.024121}",北京市,北苑南街红星美凯龙北五环店1号馆四楼
luckin coffee瑞幸咖啡,40,18,,口味:8.1 环境:7.9 服务:8.1,"{""lat"": 116.488129, ""lng"": 39.885492}",北京市,东四环中路195号华腾新天地一层商业01内101室
luckin coffee瑞幸咖啡,40,25,￥23/人,口味:8.1 环境:8.1 服务:8.2,"{""lat"": 116.453923, ""lng"": 39.805962}",北京市,旧桥路1号院富力盛悦居4号楼一层103号
luckin coffee瑞幸咖啡,40,15,,口味:7.7 环境:7.7 服务:7.8,"{""lat"": 116.464928, ""lng"": 39.946936}",北京市,麦子店街37号盛福大厦一层1808号
luckin coffee瑞幸咖啡,40,23,￥20/人,口味:8.4 环境:8.2 服务:8.2,"{""lat"": 116.322262, ""lng"": 39.957401}",北京市,中关村南大街5号理工科技大厦二区683栋一层06号
luckin coffee瑞幸咖啡,40,76,￥27/人,口味:8.3 环境:8.3 服务:8.4,"{""lat"": 116.378536, ""lng"": 39.970753}",北京市,马甸东路19号金澳国际公寓1层
luckin coffee瑞幸咖啡,40,24,￥20/人,口味:8.1 环境:8.0 服务:8.0,"{""lat"": 116.375133, ""lng"": 39.893461}",北京市,宣武门外大街28号
luckin coffee瑞幸咖啡,40,28,￥30/人,口味:8.4 环境:8.3 服务:8.4,"{""lat"": 116.417731, ""lng"": 39.941423}",北京市,东直门内大街277号北新桥地铁站B口
luckin coffee瑞幸咖啡,40,20,￥25/人,口味:8.0 环境:7.9 服务:7.9,"{""lat"": 116.312554, ""lng"": 39.879764}",北京市,西三环南路10号米兰.LIFE商场一层B169号
luckin coffee瑞幸咖啡,40,23,￥22/人,口味:8.0 环境:7.7 服务:8.1,"{""lat"": 116.310651, ""lng"": 40.033895}",北京市,上地二街2号
luckin coffee瑞幸咖啡,40,29,,口味:7.9 环境:7.8 服务:7.9,"{""lat"": 116.2973, ""lng"": 39.969057}",北京市,万柳中路6号院1号楼迪佳广场一层104号
luckin coffee瑞幸咖啡,40,34,￥25/人,口味:7.8 环境:8.0 服务:8.0,"{""lat"": 116.476685, ""lng"": 39.91266}",北京市,西大望路1号温特莱中心B座底商
luckin coffee瑞幸咖啡,35,11,,口味:7.6 环境:7.8 服务:7.7,"{""lat"": 116.457873, ""lng"": 39.963176}",北京市,凤凰置地广场H座大堂
luckin coffee瑞幸咖啡,35,4,,口味:7.6 环境:7.5 服务:7.8,"{""lat"": 116.182988, ""lng"": 39.73400406425148}",北京市,卓秀北街智慧雅苑5号楼1-5商铺
luckin coffee瑞幸咖啡,35,15,￥22/人,口味:7.5 环境:7.5 服务:7.5,"{""lat"": 116.40664, ""lng"": 40.003306}",北京市,大屯路慧忠北里309号第五大道日购商城负一层
luckin coffee瑞幸咖啡,45,62,￥22/人,口味:8.6 环境:8.8 服务:8.7,"{""lat"": 116.411983, ""lng"": 39.916165}",北京市,王府井大街88号1幢负一层B106号
luckin coffee瑞幸咖啡,40,15,,口味:8.2 环境:8.1 服务:8.1,"{""lat"": 116.476584, ""lng"": 39.887272071790555}",北京市,西大望路63号传奇星广场一层A01
luckin coffee瑞幸咖啡,40,24,￥24/人,口味:8.0 环境:8.0 服务:7.9,"{""lat"": 116.433674, ""lng"": 39.92024}",北京市,南竹竿胡同2号银河sohoD座负一层5-317号
luckin coffee瑞幸咖啡,40,28,￥26/人,口味:8.2 环境:7.9 服务:7.5,"{""lat"": 116.388464, ""lng"": 39.86996342910084}",北京市,陶然大厦
luckin coffee瑞幸咖啡,40,23,￥31/人,口味:8.0 环境:7.8 服务:7.8,"{""lat"": 116.439088, ""lng"": 40.042112203108395}",北京市,中国铁建广场F座1层
luckin coffee瑞幸咖啡,45,78,￥26/人,口味:8.6 环境:8.8 服务:8.8,"{""lat"": 116.318951, ""lng"": 39.671841}",北京市,新源大街凯德MALL商场一层18C-19号
luckin coffee瑞幸咖啡,40,18,￥19/人,口味:7.8 环境:7.7 服务:7.6,"{""lat"": 116.306944, ""lng"": 39.977173}",北京市,长远天地A2棟一层105
luckin coffee瑞幸咖啡,40,26,￥31/人,口味:8.2 环境:8.2 服务:8.1,"{""lat"": 116.355051, ""lng"": 39.988321}",北京市,天工大厦1层
luckin coffee瑞幸咖啡,35,10,,口味:7.6 环境:7.7 服务:7.7,"{""lat"": 116.46917, ""lng"": 40.019443}",北京市,朝来高科技产业园西区12楼南侧一层
luckin coffee瑞幸咖啡,40,17,￥28/人,口味:8.2 环境:8.3 服务:7.9,"{""lat"": 116.506602, ""lng"": 39.792469}",北京市,亦庄镇荣华中路19号朝林广场B座一层大堂
luckin coffee瑞幸咖啡,40,20,￥31/人,口味:7.7 环境:7.7 服务:7.9,"{""lat"": 116.517738, ""lng"": 39.784694}",北京市,亦庄荣华南路16号中冀斯巴鲁大厦一层
luckin coffee瑞幸咖啡,40,18,￥20/人,口味:7.8 环境:7.6 服务:8.0,"{""lat"": 116.41576, ""lng"": 39.892456}",北京市,珠市口东大街2号丰泰中心一层
luckin coffee瑞幸咖啡,40,78,￥24/人,口味:8.2 环境:7.8 服务:8.3,"{""lat"": 116.492491, ""lng"": 39.917012}",北京市,慈云寺北里207号楼1层10商铺
luckin coffee瑞幸咖啡,35,11,,口味:6.9 环境:7.1 服务:7.2,"{""lat"": 116.460463, ""lng"": 39.916049}",北京市,东三环中路7号
luckin coffee瑞幸咖啡,40,16,,口味:7.8 环境:7.9 服务:8.1,"{""lat"": 116.45973, ""lng"": 39.957179}",北京市,霄云路远洋新干线A座一层A06号
luckin coffee瑞幸咖啡,35,10,,口味:7.5 环境:7.6 服务:7.2,"{""lat"": 116.299404, ""lng"": 39.833492}",北京市,怡海花园怡海路4号6栋底商
luckin coffee瑞幸咖啡,35,18,,口味:7.7 环境:7.6 服务:7.8,"{""lat"": 116.282851, ""lng"": 40.033322}",北京市,马连洼北路138号院1号楼亿城国际大厦一层大堂
luckin coffee瑞幸咖啡,35,14,￥19/人,口味:7.5 环境:7.5 服务:7.7,"{""lat"": 116.37555, ""lng"": 39.90393}",北京市,西绒线胡同28号天安国汇大厦一层
luckin coffee瑞幸咖啡,35,8,,口味:7.6 环境:7.7 服务:7.6,"{""lat"": 116.345753, ""lng"": 39.989325}",北京市,北四环学院路29号
luckin coffee瑞幸咖啡,35,13,,口味:7.4 环境:7.4 服务:7.5,"{""lat"": 116.51674, ""lng"": 39.949132}",北京市,青年北路姚家园西里青北大厦大堂内
luckin coffee瑞幸咖啡,35,5,,口味:7.3 环境:7.2 服务:7.2,"{""lat"": 116.365028, ""lng"": 40.080921}",北京市,昌平区回龙观东大街338号腾讯众创空间B区一层1-009号
luckin coffee瑞幸咖啡,40,25,￥24/人,口味:8.0 环境:7.8 服务:7.9,"{""lat"": 116.491981, ""lng"": 39.89964609035786}",北京市,东四环中路78号楼金隅大成国际中心A2座一层1-8
luckin coffee瑞幸咖啡,35,4,,口味:7.4 环境:7.3 服务:7.4,"{""lat"": 116.330773, ""lng"": 40.05760865752584}",北京市,昌平区建材城西路87号上奥世纪中心3号楼底商
luckin coffee瑞幸咖啡,35,21,￥21/人,口味:7.2 环境:7.1 服务:7.4,"{""lat"": 116.490673, ""lng"": 39.985174}",北京市,酒仙桥798宏源大厦华润万家一楼
luckin coffee瑞幸咖啡,35,11,,口味:7.6 环境:7.6 服务:7.7,"{""lat"": 116.460704, ""lng"": 39.929612}",北京市,东三环北路甲19号中青大厦二层203
瑞幸咖啡,35,5,,口味:7.2 环境:7.2 服务:7.2,"{""lat"": 116.460534, ""lng"": 39.895915871370256}",北京市,东三环中路65号双井桥北富力广场三层[近港式茶餐厅]
luckin coffee瑞幸咖啡,35,2,,口味:7.4 环境:7.5 服务:7.5,"{""lat"": 116.383165, ""lng"": 39.90381}",北京市,北新华街29号昌盛大厦一层107
luckin coffee瑞幸咖啡,35,4,,口味:7.3 环境:7.3 服务:7.3,"{""lat"": 116.579314, ""lng"": 40.11454}",北京市,金航西路4号院绿地自由港2号楼一层113室
luckin coffee瑞幸咖啡,35,7,,口味:7.4 环境:7.2 服务:7.6,"{""lat"": 116.34395, ""lng"": 39.95776}",北京市,大柳树路2号院北区2号楼底商
瑞幸咖啡,35,1,,口味:7.1 环境:7.1 服务:7.1,"{""lat"": 116.458258, ""lng"": 39.915877}",北京市,东三环中路2号财富中心公寓楼A座1层w11号
luckin coffee瑞幸咖啡,35,7,,口味:7.4 环境:7.4 服务:7.4,"{""lat"": 116.366111, ""lng"": 39.98011}",北京市,花园路甲2号院同观商业中心
luckin coffee瑞幸咖啡,35,2,,口味:7.2 环境:7.2 服务:7.2,"{""lat"": 116.3898, ""lng"": 39.869862}",北京市,永定门西滨河路8号院中海紫御公馆8号楼底商
瑞幸咖啡用友店,35,6,,口味:7.1 环境:7.2 服务:7.1,"{""lat"": 116.235561, ""lng"": 40.068471}",北京市,用友产业园
瑞幸咖啡,35,3,,口味:7.4 环境:7.6 服务:7.4,"{""lat"": 116.270616, ""lng"": 40.02143013449478}",北京市,悦动全民健身中心
luckin coffee 瑞幸咖啡 峻峰华亭店,35,3,,口味:7.3 环境:7.3 服务:7.3,"{""lat"": 116.387191, ""lng"": 39.983508}",北京市,北辰西路69号峻峰华亭4单元底商
luckin coffee瑞幸咖啡,35,5,,口味:7.2 环境:7.3 服务:7.3,"{""lat"": 116.521878, ""lng"": 39.784146}",北京市,亦庄镇经济技术开发区荣昌东街7号院6号楼一层102室
luckin coffee瑞幸咖啡,35,7,￥24/人,口味:7.4 环境:7.4 服务:7.4,"{""lat"": 116.281149, ""lng"": 40.042404}",北京市,西北旺东路10号院21号楼三盛大厦一层
luckin coffee瑞幸咖啡,35,8,,口味:7.4 环境:7.3 服务:7.3,"{""lat"": 116.522629, ""lng"": 39.930626}",北京市,远策中心
瑞幸咖啡,35,5,,口味:7.5 环境:7.6 服务:7.6,"{""lat"": 116.417358, ""lng"": 39.915067}",北京市,东单北大街1号国旅大厦1层
luckin coffee瑞幸咖啡,35,3,,口味:7.5 环境:7.3 服务:7.5,"{""lat"": 116.490307, ""lng"": 39.996814}",北京市,宏泰东街望京保利美食汇望京东园七区
Luckin Coffee 瑞幸咖啡,35,1,,口味:7.1 环境:7.2 服务:7.2,"{""lat"": 116.484298, ""lng"": 40.09503759036112}",北京市,后沙峪裕民大街15号中油首汽12号站便利店内
luckin coffee 瑞幸咖啡,35,1,,口味:7.0 环境:7.0 服务:7.0,"{""lat"": 116.312374, ""lng"": 39.982928}",北京市,中关村大街5号中关村国防科技园2号楼TCL北方总部大厦一层大堂
luckin coffee 瑞幸咖啡,0,1,,,"{""lat"": 116.493719, ""lng"": 39.975575}",北京市,酒仙桥中路24号院
瑞幸咖啡luckincoffee,0,0,,,"{""lat"": 116.303729, ""lng"": 40.042462}",北京市,上地六街17号康得大厦一层大堂
瑞幸咖啡luckincoffee,0,0,,,"{""lat"": 116.291337, ""lng"": 39.823921}",北京市,南四环西路188号总部基地东篱美食城十七区19幢负一层101室
瑞幸咖啡,0,1,,,"{""lat"": 116.468251, ""lng"": 39.906678}",北京市,建国路北京电视台3层
瑞幸咖啡,0,0,,,"{""lat"": 116.463623, ""lng"": 39.948879}",北京市,东三环北路6号汇佳大厦一层
luckin coffee瑞幸咖啡,40,32,￥20/人,口味:7.7 环境:8.3 服务:8.1,"{""lat"": 116.348762, ""lng"": 39.99653}",北京市,学院路中国矿业大学交流中心1层
瑞幸咖啡,0,0,,,"{""lat"": 116.438636, ""lng"": 39.907012}",北京市,东海中心一层
瑞幸咖啡,0,0,,,"{""lat"": 116.373062, ""lng"": 40.01030248068064}",北京市,科荟路华创生活广场
luckin瑞幸咖啡,0,0,,,"{""lat"": 116.484574, ""lng"": 39.877118}",北京市,平乐园100号北京工业大学学生服务中心天天食堂一层
瑞幸咖啡,0,0,,,"{""lat"": 116.47661, ""lng"": 39.980398}",北京市,奥运村
瑞幸咖啡,0,0,,,"{""lat"": 116.39832, ""lng"": 39.8924931636587}",北京市,前门大街108号
luckin coffee瑞幸咖啡,0,1,,,"{""lat"": 116.448755, ""lng"": 39.922495}",北京市,朝阳门外大街10号佰宝汇国际珠宝精品购物中心一层底商
luckin  coffee瑞幸咖啡,40,13,,口味:7.7 环境:7.6 服务:7.7,"{""lat"": 116.34914, ""lng"": 39.906802}",北京市,复兴门外大街甲4号复兴商业城吉野家内
luckin coffee瑞幸咖啡,35,8,￥29/人,口味:7.7 环境:7.6 服务:7.6,"{""lat"": 116.362, ""lng"": 39.946342}",北京市,德胜门西大街15号远洋风景9号楼一层
luckin coffee瑞幸咖啡,0,2,,,"{""lat"": 116.45262, ""lng"": 40.103132}",北京市,宏福大街
瑞幸咖啡,0,1,,,"{""lat"": 116.385575, ""lng"": 39.844303}",北京市,华谊兄弟影院地下一层
瑞幸咖啡,0,1,,,"{""lat"": 116.326979, ""lng"": 39.889366}",北京市,广安门外大街248号机械大厦一层
瑞幸咖啡luckincoffee,0,5,,,"{""lat"": 116.141519, ""lng"": 39.729904}",北京市,拱辰南大街1号爱悦城一层15号
luckin coffee瑞幸咖啡,0,14,,,"{""lat"": 116.458268, ""lng"": 39.875468}",北京市,潘家园旧货市场
luckin coffee瑞幸咖啡,35,13,￥25/人,口味:7.4 环境:7.6 服务:7.6,"{""lat"": 116.308651, ""lng"": 39.992268}",北京市,颐和园路5号
luckin coffee瑞幸咖啡,35,25,￥30/人,口味:7.7 环境:7.8 服务:8.0,"{""lat"": 116.34731, ""lng"": 39.94477}",北京市,高粱桥斜街59号中坤大厦一层
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 116.186718, ""lng"": 39.93032572859487}",北京市,苹果园大街苹果园南大街69号院2层220-221
瑞幸咖啡,0,2,,,"{""lat"": 116.295013, ""lng"": 39.88575}",北京市,万丰路东
luckin coffee瑞幸咖啡,0,3,,,"{""lat"": 116.205886, ""lng"": 39.909797}",北京市,八角东街号融科B座大堂
瑞幸咖啡,0,0,,,"{""lat"": 116.529579, ""lng"": 39.824085}",北京市,金色漫香林芳苑小区
瑞幸咖啡,0,9,,,"{""lat"": 116.348752, ""lng"": 39.95745081241641}",北京市,学院南路50号哇沃生活广场三层
瑞幸咖啡银河财智,0,1,,,"{""lat"": 116.221326, ""lng"": 39.904329029983366}",北京市,银河财智中心
luckin coffee 瑞幸咖啡 北玉大厦店,35,4,,口味:7.3 环境:7.4 服务:7.4,"{""lat"": 116.436038, ""lng"": 39.88489860511958}",北京市,光明路13号
luckin coffee 瑞幸咖啡,35,10,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 116.433452, ""lng"": 39.954832}",北京市,东土城路12号
瑞幸咖啡,35,3,,口味:7.4 环境:7.5 服务:7.5,"{""lat"": 116.454914, ""lng"": 39.93564814907693}",北京市,三里屯路19号
luckin coffee瑞幸咖啡,40,37,￥24/人,口味:7.9 环境:8.0 服务:8.2,"{""lat"": 121.698269, ""lng"": 31.194892310123333}",上海市,川沙路4825号川沙现代广场底商
luckin coffee瑞幸咖啡,40,41,￥22/人,口味:8.0 环境:8.1 服务:8.0,"{""lat"": 121.459457, ""lng"": 31.21736}",上海市,淮海中路918号九海百盛三层
luckin coffee瑞幸咖啡,30,11,,口味:7.3 环境:6.9 服务:6.9,"{""lat"": 116.460977, ""lng"": 39.93164660257288}",北京市,东三环北路17号恒安大厦一层106C号
luckin coffee瑞幸咖啡,40,27,￥22/人,口味:7.9 环境:8.2 服务:8.3,"{""lat"": 121.486697, ""lng"": 31.182178}",上海市,国耀路209号鲁能国际中心D座一层02单元
luckin coffee瑞幸咖啡,40,23,￥23/人,口味:7.8 环境:7.9 服务:7.7,"{""lat"": 121.467239, ""lng"": 31.321818}",上海市,江杨南路880号沪尚茗居整体家装体验馆B1栋底商
luckin coffee瑞幸咖啡,40,64,￥23/人,口味:8.1 环境:8.3 服务:8.2,"{""lat"": 121.44149, ""lng"": 31.242558}",上海市,陕西北路1347号巴黎春天底商
luckin coffee瑞幸咖啡,35,22,￥23/人,口味:7.3 环境:7.5 服务:7.5,"{""lat"": 121.45745, ""lng"": 31.164667}",上海市,云锦路500号绿地汇中心B座一层1-11单元
luckin coffee瑞幸咖啡,40,15,￥32/人,口味:7.7 环境:7.6 服务:7.8,"{""lat"": 121.371396, ""lng"": 31.176634}",上海市,虹井路288号燎申虹桥国际中心一层大堂
luckin coffee瑞幸咖啡,35,26,,口味:7.5 环境:7.6 服务:7.6,"{""lat"": 121.595252, ""lng"": 31.243438797482863}",上海市,明月路1257号金桥现代产业服务园10号楼底商
luckin coffee瑞幸咖啡,45,51,￥22/人,口味:8.1 环境:8.6 服务:8.5,"{""lat"": 121.50516, ""lng"": 31.219683}",上海市,中山南路505号老码头5号楼底商
luckin coffee瑞幸咖啡,40,31,￥24/人,口味:8.0 环境:7.9 服务:8.3,"{""lat"": 121.475464, ""lng"": 31.271794}",上海市,中山北一路121号花园坊产业园A2栋一层1024室
